City,Year,Latitude,Longitude
Deventer,1496,52.2694896,6.2364886
Lyon,1494,45.7578137,4.8320114
Basel,1483,47.5581077,7.5878261
Strasbourg,1500,48.584614,7.7507127
Köln,1482,50.938361,6.959974
Paris,1495,48.8534951,2.3483915
Gouda,1482,52.0181194,4.7111221
Passau,1486,48.5748229,13.4609744
Speyer,1477,49.3165553,8.433615
Deventer,1497,52.2694896,6.2364886
Leipzig,1496,51.3406321,12.3747329
Venezia,1498,45.4371908,12.3345898
Köln,1499,50.938361,6.959974
Venezia,1500,45.4371908,12.3345898
London,1495,51.4893335,-0.1440551
Roma,1479,41.8933203,12.4829321
Köln,1482,50.938361,6.959974
Valladolid,1494,41.6521807,-4.728605
Angers,1490,47.4739884,-0.5515588
Pavia,1490,45.0368546,9.1378251
Venezia,1480,45.4371908,12.3345898
Venezia,1496,45.4371908,12.3345898
Strasbourg,1479,48.584614,7.7507127
Nürnberg,1500,49.453872,11.077298
Augsburg,1480,48.3690341,10.8979522
Nürnberg,1491,49.453872,11.077298
Deventer,1500,52.2694896,6.2364886
Firenze,1497,43.7697955,11.2556404
Paris,1486,48.8534951,2.3483915
Strasbourg,1499,48.584614,7.7507127
Leipzig,1498,51.3406321,12.3747329
Napoli,1492,40.8358846,14.2487679
Nürnberg,1487,49.453872,11.077298
Roma,1483,41.8933203,12.4829321
Augsburg,1477,48.3690341,10.8979522
Roma,1500,41.8933203,12.4829321
Lyon,1488,45.7578137,4.8320114
Zaragoza,1488,41.6521342,-0.8809428
Memmingen,1493,47.9863099,10.1808016
Venezia,1490,45.4371908,12.3345898
Strasbourg,1483,48.584614,7.7507127
Valencia,1473,39.4697065,-0.3763353
Leiden,1494,52.1594747,4.4908843
Pavia,1498,45.0368546,9.1378251
Mainz,1495,49.9995205,8.2736253
Leipzig,1494,51.3406321,12.3747329
Lérida,1479,41.6147605,0.6267842
Venezia,1481,45.4371908,12.3345898
Speyer,1496,49.3165553,8.433615
Leipzig,1495,51.3406321,12.3747329
London,1500,51.4893335,-0.1440551
Roma,1472,41.8933203,12.4829321
Bologna,1491,44.4938203,11.3426327
Sevilla,1499,37.3886303,-5.9953403
Speyer,1500,49.3165553,8.433615
Paris,1500,48.8534951,2.3483915
Venezia,1483,45.4371908,12.3345898
Köln,1478,50.938361,6.959974
Nürnberg,1496,49.453872,11.077298
Perugia,1481,43.1070321,12.4029962
Genève,1487,46.2017559,6.1466014
Venezia,1481,45.4371908,12.3345898
Zaragoza,1499,41.6521342,-0.8809428
Nürnberg,1492,49.453872,11.077298
Burgos,1497,42.343926,-3.696977
Augsburg,1481,48.3690341,10.8979522
Augsburg,1473,48.3690341,10.8979522
Paris,1488,48.8534951,2.3483915
Leipzig,1490,51.3406321,12.3747329
Venezia,1475,45.4371908,12.3345898
Paris,1494,48.8534951,2.3483915
Roma,1492,41.8933203,12.4829321
Paris,1495,48.8534951,2.3483915
Köln,1487,50.938361,6.959974
Augsburg,1489,48.3690341,10.8979522
Roma,1474,41.8933203,12.4829321
Venezia,1498,45.4371908,12.3345898
Firenze,1494,43.7697955,11.2556404
Toledo,1500,39.8560679,-4.0239568
Roma,1471,41.8933203,12.4829321
Basel,1500,47.5581077,7.5878261
Augsburg,1479,48.3690341,10.8979522
Leipzig,1489,51.3406321,12.3747329
Paris,1491,48.8534951,2.3483915
Venezia,1488,45.4371908,12.3345898
Wien,1496,48.2083537,16.3725042
Mainz,1467,49.9995205,8.2736253
London,1499,51.4893335,-0.1440551
Venezia,1486,45.4371908,12.3345898
Oudenaarde,1480,50.8433705,3.6041443
Firenze,1495,43.7697955,11.2556404
Leipzig,1500,51.3406321,12.3747329
Paris,1492,48.8534951,2.3483915
Angers,1477,47.4739884,-0.5515588
Paris,1497,48.8534951,2.3483915
Reutlingen,1478,48.4919508,9.2114144
Napoli,1489,40.8358846,14.2487679
Lyon,1485,45.7578137,4.8320114
Antwerpen,1489,51.2211097,4.3997081
Lyon,1498,45.7578137,4.8320114
Venezia,1495,45.4371908,12.3345898
Lyon,1477,45.7578137,4.8320114
Antwerpen,1493,51.2211097,4.3997081
Venezia,1488,45.4371908,12.3345898
Leipzig,1498,51.3406321,12.3747329
Paris,1495,48.8534951,2.3483915
Speyer,1472,49.3165553,8.433615
Firenze,1497,43.7697955,11.2556404
Venezia,1498,45.4371908,12.3345898
Gouda,1486,52.0181194,4.7111221
Leuven,1475,50.879202,4.7011675
Salamanca,1496,40.9651572,-5.6640182
Burgos,1499,42.343926,-3.696977
Lyon,1490,45.7578137,4.8320114
Santorso,1475,45.7372986,11.3903211
Rouen,1492,49.4404591,1.0939658
Lisboa,1496,38.7077507,-9.1365919
Roma,1478,41.8933203,12.4829321
Leipzig,1500,51.3406321,12.3747329
Milano,1495,45.4641943,9.1896346
Augsburg,1474,48.3690341,10.8979522
Augsburg,1497,48.3690341,10.8979522
Nürnberg,1482,49.453872,11.077298
Lyon,1489,45.7578137,4.8320114
Lübeck,1489,53.866444,10.684738
Lyon,1497,45.7578137,4.8320114
Venezia,1495,45.4371908,12.3345898
Gouda,1492,52.0181194,4.7111221
Bruxelles,1476,50.8465573,4.351697
Paris,1495,48.8534951,2.3483915
Lyon,1488,45.7578137,4.8320114
Speyer,1500,49.3165553,8.433615
Leipzig,1488,51.3406321,12.3747329
Parma,1480,44.6952006,10.0979869
Augsburg,1492,48.3690341,10.8979522
Sevilla,1500,37.3886303,-5.9953403
Zaragoza,1492,41.6521342,-0.8809428
Lyon,1500,45.7578137,4.8320114
Strasbourg,1479,48.584614,7.7507127
Siena,1492,43.1672059,11.467561
Toulouse,1490,43.6044622,1.4442469
Venezia,1498,45.4371908,12.3345898
Roma,1475,41.8933203,12.4829321
Leipzig,1489,51.3406321,12.3747329
Antwerpen,1483,51.2211097,4.3997081
Venezia,1500,45.4371908,12.3345898
Basel,1475,47.5581077,7.5878261
Nürnberg,1500,49.453872,11.077298
Lyon,1500,45.7578137,4.8320114
Genève,1494,46.2017559,6.1466014
Venezia,1482,45.4371908,12.3345898
Magdeburg,1483,52.1315889,11.6399609
Milano,1498,45.4641943,9.1896346
Basel,1485,47.5581077,7.5878261
Lérida,1480,41.6147605,0.6267842
Venezia,1500,45.4371908,12.3345898
Leipzig,1487,51.3406321,12.3747329
Delft,1495,51.9994572,4.3627245
Augsburg,1481,48.3690341,10.8979522
Reutlingen,1482,48.4919508,9.2114144
Nürnberg,1488,49.453872,11.077298
Basel,1500,47.5581077,7.5878261
Rouen,1500,49.4404591,1.0939658
Erfurt,1486,50.9777974,11.0287364
Milano,1484,45.4641943,9.1896346
Paris,1494,48.8534951,2.3483915
London,1497,51.4893335,-0.1440551
Paris,1492,48.8534951,2.3483915
Lyon,1487,45.7578137,4.8320114
St Albans,1481,51.753051,-0.3379675
Bologna,1492,44.4938203,11.3426327
Nürnberg,1496,49.453872,11.077298
Firenze,1496,43.7697955,11.2556404
Utrecht,1479,52.0907006,5.1215634
Wien,1495,48.2083537,16.3725042
Toledo,1497,39.8560679,-4.0239568
Lyon,1485,45.7578137,4.8320114
Sevilla,1490,37.3886303,-5.9953403
Paris,1500,48.8534951,2.3483915
Leipzig,1490,51.3406321,12.3747329
Paris,1498,48.8534951,2.3483915
Bruxelles,1478,50.8465573,4.351697
Pavia,1499,45.0368546,9.1378251
Basel,1472,47.5581077,7.5878261
Milano,1492,45.4641943,9.1896346
Valencia,1482,39.4697065,-0.3763353
Parma,1492,44.6952006,10.0979869
Venezia,1498,45.4371908,12.3345898
Basel,1473,47.5581077,7.5878261
Lyon,1495,45.7578137,4.8320114
Strasbourg,1500,48.584614,7.7507127
Venezia,1496,45.4371908,12.3345898
Paris,1500,48.8534951,2.3483915
Paris,1500,48.8534951,2.3483915
Pavia,1498,45.0368546,9.1378251
Venezia,1484,45.4371908,12.3345898
Venezia,1471,45.4371908,12.3345898
Ferrara,1475,44.7667642,11.827939
Roma,1492,41.8933203,12.4829321
Paris,1500,48.8534951,2.3483915
Firenze,1487,43.7697955,11.2556404
Lyon,1485,45.7578137,4.8320114
Gouda,1482,52.0181194,4.7111221
Paris,1489,48.8534951,2.3483915
Roma,1500,41.8933203,12.4829321
Mainz,1455,49.9995205,8.2736253
Milano,1481,45.4641943,9.1896346
Leipzig,1497,51.3406321,12.3747329
Roma,1473,41.8933203,12.4829321
Augsburg,1495,48.3690341,10.8979522
Speyer,1483,49.3165553,8.433615
Firenze,1500,43.7697955,11.2556404
Milano,1488,45.4641943,9.1896346
Ulm,1500,48.3984968,9.9912458
Lübeck,1480,53.866444,10.684738
Bamberg,1488,49.8916044,10.8868478
Westminster,1499,51.5004439,-0.1265398
Paris,1490,48.8534951,2.3483915
Strasbourg,1489,48.584614,7.7507127
Venezia,1496,45.4371908,12.3345898
Rouen,1496,49.4404591,1.0939658
Milano,1480,45.4641943,9.1896346
Paris,1491,48.8534951,2.3483915
Roma,1495,41.8933203,12.4829321
Subiaco,1467,41.9267153,13.0944317
Magdeburg,1496,52.1315889,11.6399609
Roma,1488,41.8933203,12.4829321
Schoonhoven,1500,51.9463984,4.8516431
Deventer,1500,52.2694896,6.2364886
Deventer,1499,52.2694896,6.2364886
Lyon,1488,45.7578137,4.8320114
Paris,1500,48.8534951,2.3483915
Nürnberg,1479,49.453872,11.077298
Siena,1494,43.1672059,11.467561
Paris,1500,48.8534951,2.3483915
Strasbourg,1483,48.584614,7.7507127
Heidelberg,1485,49.4093582,8.694724
Lyon,1487,45.7578137,4.8320114
Zwolle,1490,52.5089759,6.0943765
Paris,1492,48.8534951,2.3483915
Lyon,1491,45.7578137,4.8320114
Firenze,1481,43.7697955,11.2556404
Perugia,1482,43.1070321,12.4029962
Leipzig,1494,51.3406321,12.3747329
Paris,1490,48.8534951,2.3483915
Paris,1493,48.8534951,2.3483915
Scandiano,1495,44.5993449,10.6878385
Leipzig,1495,51.3406321,12.3747329
Strasbourg,1476,48.584614,7.7507127
Paris,1491,48.8534951,2.3483915
Nürnberg,1480,49.453872,11.077298
Napoli,1473,40.8358846,14.2487679
Saluzzo,1481,44.6446052,7.4926009
Den Bosch,1487,51.6889387,5.303116
Lyon,1500,45.7578137,4.8320114
Lyon,1483,45.7578137,4.8320114
Cremona,1494,45.2208641,10.037038
Firenze,1490,43.7697955,11.2556404
Venezia,1477,45.4371908,12.3345898
Lyon,1477,45.7578137,4.8320114
Nürnberg,1493,49.453872,11.077298
Napoli,1487,40.8358846,14.2487679
Leipzig,1497,51.3406321,12.3747329
Milano,1480,45.4641943,9.1896346
Napoli,1476,40.8358846,14.2487679
Paris,1500,48.8534951,2.3483915
Paris,1491,48.8534951,2.3483915
Milano,1488,45.4641943,9.1896346
Augsburg,1481,48.3690341,10.8979522
Paris,1495,48.8534951,2.3483915
Napoli,1478,40.8358846,14.2487679
Roma,1493,41.8933203,12.4829321
Paris,1497,48.8534951,2.3483915
Strasbourg,1500,48.584614,7.7507127
Lyon,1498,45.7578137,4.8320114
Köln,1495,50.938361,6.959974
München,1500,48.1371079,11.5753822
Roma,1493,41.8933203,12.4829321
Basel,1476,47.5581077,7.5878261
Brugge,1484,51.2085526,3.226772
Deventer,1497,52.2694896,6.2364886
Würzburg,1482,49.7780356,9.9434769
Roma,1487,41.8933203,12.4829321
Paris,1485,48.8534951,2.3483915
Basel,1488,47.5581077,7.5878261
Deventer,1477,52.2694896,6.2364886
Basel,1472,47.5581077,7.5878261
Lyon,1499,45.7578137,4.8320114
Gouda,1482,52.0181194,4.7111221
Köln,1492,50.938361,6.959974
Köln,1499,50.938361,6.959974
Zaragoza,1500,41.6521342,-0.8809428
Passau,1486,48.5748229,13.4609744
Roma,1490,41.8933203,12.4829321
Venezia,1499,45.4371908,12.3345898
Paris,1495,48.8534951,2.3483915
Heidelberg,1489,49.4093582,8.694724
Deventer,1492,52.2694896,6.2364886
Napoli,1490,40.8358846,14.2487679
Venezia,1486,45.4371908,12.3345898
Treviso,1477,45.8066913,12.2063158
Roma,1484,41.8933203,12.4829321
Basel,1477,47.5581077,7.5878261
Nürnberg,1478,49.453872,11.077298
Roma,1481,41.8933203,12.4829321
Augsburg,1489,48.3690341,10.8979522
Strasbourg,1499,48.584614,7.7507127
Leipzig,1498,51.3406321,12.3747329
Augsburg,1481,48.3690341,10.8979522
Paris,1489,48.8534951,2.3483915
Roma,1500,41.8933203,12.4829321
Poitiers,1487,46.5802596,0.340196
Basel,1475,47.5581077,7.5878261
Paris,1495,48.8534951,2.3483915
Venezia,1492,45.4371908,12.3345898
Brescia,1495,45.7795804,10.425873
Westminster,1484,51.5004439,-0.1265398
Venezia,1481,45.4371908,12.3345898
Venezia,1481,45.4371908,12.3345898
Basel,1498,47.5581077,7.5878261
Pavia,1481,45.0368546,9.1378251
Venezia,1500,45.4371908,12.3345898
Pavia,1495,45.0368546,9.1378251
Köln,1472,50.938361,6.959974
Ulm,1500,48.3984968,9.9912458
Firenze,1497,43.7697955,11.2556404
Padova,1474,45.391408,11.8058487
Mainz,1495,49.9995205,8.2736253
Hagenau,1491,48.8172236,7.7885978
Leipzig,1492,51.3406321,12.3747329
Segovia,1472,40.9481192,-4.1172101
Venezia,1485,45.4371908,12.3345898
Augsburg,1485,48.3690341,10.8979522
Burgos,1485,42.343926,-3.696977
Leipzig,1492,51.3406321,12.3747329
Venezia,1479,45.4371908,12.3345898
Valencia,1500,39.4697065,-0.3763353
Köln,1480,50.938361,6.959974
Antwerpen,1487,51.2211097,4.3997081
Sevilla,1498,37.3886303,-5.9953403
Bologna,1488,44.4938203,11.3426327
Paris,1498,48.8534951,2.3483915
Lyon,1482,45.7578137,4.8320114
Leipzig,1500,51.3406321,12.3747329
Leipzig,1488,51.3406321,12.3747329
Venezia,1499,45.4371908,12.3345898
Poitiers,1486,46.5802596,0.340196
Venezia,1500,45.4371908,12.3345898
Parma,1478,44.6952006,10.0979869
Milano,1482,45.4641943,9.1896346
Venezia,1492,45.4371908,12.3345898
Venezia,1500,45.4371908,12.3345898
Ulm,1484,48.3984968,9.9912458
Köln,1493,50.938361,6.959974
Leiden,1495,52.1594747,4.4908843
Paris,1500,48.8534951,2.3483915
Roma,1500,41.8933203,12.4829321
Strasbourg,1482,48.584614,7.7507127
Toulouse,1484,43.6044622,1.4442469
Roma,1500,41.8933203,12.4829321
Lyon,1483,45.7578137,4.8320114
Orense,1495,42.1939629,-7.537124
Nürnberg,1476,49.453872,11.077298
Lyon,1500,45.7578137,4.8320114
Augsburg,1477,48.3690341,10.8979522
Lübeck,1497,53.866444,10.684738
Reutlingen,1492,48.4919508,9.2114144
Toulouse,1494,43.6044622,1.4442469
Firenze,1481,43.7697955,11.2556404
Westminster,1500,51.5004439,-0.1265398
Roma,1485,41.8933203,12.4829321
Reutlingen,1486,48.4919508,9.2114144
Leipzig,1491,51.3406321,12.3747329
Augsburg,1485,48.3690341,10.8979522
Cosenza,1478,39.5966853,16.3330556
Basel,1495,47.5581077,7.5878261
Augsburg,1482,48.3690341,10.8979522
Zwolle,1492,52.5089759,6.0943765
Venezia,1491,45.4371908,12.3345898
Köln,1489,50.938361,6.959974
Zwolle,1489,52.5089759,6.0943765
Lyon,1495,45.7578137,4.8320114
Basel,1484,47.5581077,7.5878261
Leuven,1484,50.879202,4.7011675
Ferrara,1477,44.7667642,11.827939
Leipzig,1485,51.3406321,12.3747329
Roma,1493,41.8933203,12.4829321
Barcelona,1494,41.3825802,2.177073
Sevilla,1495,37.3886303,-5.9953403
Toledo,1484,39.8560679,-4.0239568
Firenze,1482,43.7697955,11.2556404
Roma,1495,41.8933203,12.4829321
Milano,1482,45.4641943,9.1896346
Basel,1495,47.5581077,7.5878261
Paris,1491,48.8534951,2.3483915
Leipzig,1490,51.3406321,12.3747329
Augsburg,1484,48.3690341,10.8979522
Paris,1492,48.8534951,2.3483915
Strasbourg,1483,48.584614,7.7507127
Haarlem,1486,52.3885317,4.6388048
Delft,1481,51.9994572,4.3627245
Brescia,1477,45.7795804,10.425873
Paris,1482,48.8534951,2.3483915
Köln,1495,50.938361,6.959974
Brescia,1473,45.7795804,10.425873
Roma,1483,41.8933203,12.4829321
Lübeck,1493,53.866444,10.684738
Wien,1485,48.2083537,16.3725042
Köln,1496,50.938361,6.959974
Venezia,1498,45.4371908,12.3345898
Augsburg,1489,48.3690341,10.8979522
Paris,1490,48.8534951,2.3483915
Venezia,1473,45.4371908,12.3345898
Strasbourg,1485,48.584614,7.7507127
Paris,1500,48.8534951,2.3483915
Roma,1477,41.8933203,12.4829321
Köln,1500,50.938361,6.959974
Basel,1486,47.5581077,7.5878261
Augsburg,1495,48.3690341,10.8979522
Strasbourg,1499,48.584614,7.7507127
Leipzig,1492,51.3406321,12.3747329
Antwerpen,1500,51.2211097,4.3997081
Milano,1500,45.4641943,9.1896346
Milano,1497,45.4641943,9.1896346
Brugge,1477,51.2085526,3.226772
München,1500,48.1371079,11.5753822
Lyon,1497,45.7578137,4.8320114
London,1497,51.4893335,-0.1440551
Brescia,1490,45.7795804,10.425873
Roma,1474,41.8933203,12.4829321
Paris,1486,48.8534951,2.3483915
Leipzig,1496,51.3406321,12.3747329
Lyon,1499,45.7578137,4.8320114
Paris,1492,48.8534951,2.3483915
Brescia,1485,45.7795804,10.425873
Basel,1500,47.5581077,7.5878261
Pavia,1495,45.0368546,9.1378251
Antwerpen,1491,51.2211097,4.3997081
Lübeck,1478,53.866444,10.684738
Paris,1500,48.8534951,2.3483915
Poitiers,1480,46.5802596,0.340196
Venezia,1487,45.4371908,12.3345898
Nürnberg,1471,49.453872,11.077298
Venezia,1470,45.4371908,12.3345898
Milano,1479,45.4641943,9.1896346
Ulm,1498,48.3984968,9.9912458
Strasbourg,1485,48.584614,7.7507127
Köln,1481,50.938361,6.959974
Padova,1475,45.391408,11.8058487
Paris,1475,48.8534951,2.3483915
Leipzig,1490,51.3406321,12.3747329
Nürnberg,1483,49.453872,11.077298
Bad Urach,1482,48.4937953,9.3978845
Lyon,1486,45.7578137,4.8320114
Firenze,1478,43.7697955,11.2556404
Konstanz,1473,47.659216,9.1750718
London,1492,51.4893335,-0.1440551
Leipzig,1492,51.3406321,12.3747329
Pinerolo,1479,44.8873086,7.3319454
Paris,1487,48.8534951,2.3483915
Padova,1472,45.391408,11.8058487
Roma,1500,41.8933203,12.4829321
Venezia,1488,45.4371908,12.3345898
Lyon,1495,45.7578137,4.8320114
Mainz,1458,49.9995205,8.2736253
Firenze,1490,43.7697955,11.2556404
Napoli,1477,40.8358846,14.2487679
Venezia,1499,45.4371908,12.3345898
Antwerpen,1488,51.2211097,4.3997081
Lisboa,1492,38.7077507,-9.1365919
Lyon,1492,45.7578137,4.8320114
Venezia,1488,45.4371908,12.3345898
Paris,1498,48.8534951,2.3483915
Bologna,1481,44.4938203,11.3426327
Roma,1483,41.8933203,12.4829321
Firenze,1472,43.7697955,11.2556404
Leipzig,1489,51.3406321,12.3747329
Mainz,1499,49.9995205,8.2736253
Augsburg,1490,48.3690341,10.8979522
Venezia,1500,45.4371908,12.3345898
Sevilla,1496,37.3886303,-5.9953403
Nürnberg,1479,49.453872,11.077298
Milano,1478,45.4641943,9.1896346
Köln,1496,50.938361,6.959974
Nürnberg,1485,49.453872,11.077298
Paris,1488,48.8534951,2.3483915
Nürnberg,1485,49.453872,11.077298
Basel,1476,47.5581077,7.5878261
Strasbourg,1492,48.584614,7.7507127
Paris,1497,48.8534951,2.3483915
Strasbourg,1484,48.584614,7.7507127
Mainz,1481,49.9995205,8.2736253
Haarlem,1470,52.3885317,4.6388048
Venezia,1491,45.4371908,12.3345898
Paris,1494,48.8534951,2.3483915
Roma,1481,41.8933203,12.4829321
Paris,1486,48.8534951,2.3483915
Erfurt,1497,50.9777974,11.0287364
Venezia,1491,45.4371908,12.3345898
Sevilla,1492,37.3886303,-5.9953403
Braga,1494,41.5510583,-8.4280045
Roma,1471,41.8933203,12.4829321
Milano,1484,45.4641943,9.1896346
Paris,1493,48.8534951,2.3483915
Ulm,1478,48.3984968,9.9912458
Deventer,1497,52.2694896,6.2364886
Augsburg,1485,48.3690341,10.8979522
Köln,1500,50.938361,6.959974
Augsburg,1483,48.3690341,10.8979522
Nürnberg,1482,49.453872,11.077298
Strasbourg,1473,48.584614,7.7507127
Augsburg,1480,48.3690341,10.8979522
Reutlingen,1494,48.4919508,9.2114144
Messina,1479,38.1937571,15.5542082
Paris,1500,48.8534951,2.3483915
Nürnberg,1488,49.453872,11.077298
Augsburg,1500,48.3690341,10.8979522
Wien,1481,48.2083537,16.3725042
Freiburg im Breisgau,1496,47.9960901,7.8494005
Venezia,1481,45.4371908,12.3345898
Freising,1487,48.4008273,11.7439565
Firenze,1486,43.7697955,11.2556404
Venezia,1487,45.4371908,12.3345898
Bologna,1485,44.4938203,11.3426327
Gouda,1479,52.0181194,4.7111221
Delft,1495,51.9994572,4.3627245
Roma,1499,41.8933203,12.4829321
Antwerpen,1491,51.2211097,4.3997081
Huete,1484,40.143961,-2.6912644
Wien,1497,48.2083537,16.3725042
Roma,1493,41.8933203,12.4829321
Paris,1494,48.8534951,2.3483915
Antwerpen,1485,51.2211097,4.3997081
Venezia,1480,45.4371908,12.3345898
Paris,1499,48.8534951,2.3483915
Napoli,1475,40.8358846,14.2487679
Chambéry,1484,45.5662672,5.9203636
Nürnberg,1473,49.453872,11.077298
Venezia,1487,45.4371908,12.3345898
Paris,1494,48.8534951,2.3483915
Köln,1491,50.938361,6.959974
Zaragoza,1496,41.6521342,-0.8809428
Parma,1474,44.6952006,10.0979869
Treviso,1484,45.8066913,12.2063158
Venezia,1500,45.4371908,12.3345898
Köln,1494,50.938361,6.959974
Firenze,1492,43.7697955,11.2556404
Meißen,1483,51.1630871,13.4704939
Nürnberg,1500,49.453872,11.077298
Strasbourg,1495,48.584614,7.7507127
Venezia,1477,45.4371908,12.3345898
Köln,1500,50.938361,6.959974
Augsburg,1472,48.3690341,10.8979522
Reutlingen,1497,48.4919508,9.2114144
Roma,1471,41.8933203,12.4829321
Venezia,1487,45.4371908,12.3345898
Basel,1484,47.5581077,7.5878261
Lyon,1479,45.7578137,4.8320114
Siena,1493,43.1672059,11.467561
Mantova,1473,45.1692628,10.6708365
Treviso,1476,45.8066913,12.2063158
Venezia,1494,45.4371908,12.3345898
Lübeck,1488,53.866444,10.684738
Salamanca,1487,40.9651572,-5.6640182
Magdeburg,1483,52.1315889,11.6399609
Roma,1474,41.8933203,12.4829321
Augsburg,1497,48.3690341,10.8979522
Köln,1494,50.938361,6.959974
Venezia,1484,45.4371908,12.3345898
Nürnberg,1485,49.453872,11.077298
Paris,1487,48.8534951,2.3483915
Modena,1489,44.5384728,10.9359609
Strasbourg,1500,48.584614,7.7507127
Deventer,1499,52.2694896,6.2364886
Köln,1490,50.938361,6.959974
Paris,1495,48.8534951,2.3483915
Paris,1492,48.8534951,2.3483915
Rouen,1500,49.4404591,1.0939658
Mainz,1454,49.9995205,8.2736253
Milano,1476,45.4641943,9.1896346
Salamanca,1496,40.9651572,-5.6640182
Köln,1500,50.938361,6.959974
Firenze,1489,43.7697955,11.2556404
Basel,1488,47.5581077,7.5878261
Nürnberg,1485,49.453872,11.077298
Barcelona,1495,41.3825802,2.177073
Metz,1499,49.1196964,6.1763552
Ulm,1486,48.3984968,9.9912458
Firenze,1485,43.7697955,11.2556404
Köln,1486,50.938361,6.959974
Köln,1475,50.938361,6.959974
Zaragoza,1492,41.6521342,-0.8809428
Roma,1493,41.8933203,12.4829321
Venezia,1494,45.4371908,12.3345898
Bologna,1489,44.4938203,11.3426327
Toledo,1484,39.8560679,-4.0239568
Venezia,1497,45.4371908,12.3345898
Venezia,1500,45.4371908,12.3345898
Nürnberg,1500,49.453872,11.077298
Paris,1500,48.8534951,2.3483915
Plzeň,1498,49.7477415,13.3775249
Leipzig,1495,51.3406321,12.3747329
Gouda,1477,52.0181194,4.7111221
Leuven,1484,50.879202,4.7011675
Firenze,1497,43.7697955,11.2556404
Strasbourg,1496,48.584614,7.7507127
Paris,1499,48.8534951,2.3483915
Reutlingen,1481,48.4919508,9.2114144
Valencia,1484,39.4697065,-0.3763353
Leipzig,1487,51.3406321,12.3747329
Venezia,1493,45.4371908,12.3345898
Paris,1500,48.8534951,2.3483915
Antwerpen,1487,51.2211097,4.3997081
Roma,1485,41.8933203,12.4829321
Lübeck,1491,53.866444,10.684738
Venezia,1488,45.4371908,12.3345898
Brescia,1475,45.7795804,10.425873
London,1485,51.4893335,-0.1440551
Paris,1500,48.8534951,2.3483915
Paris,1476,48.8534951,2.3483915
Bologna,1495,44.4938203,11.3426327
Venezia,1493,45.4371908,12.3345898
Napoli,1474,40.8358846,14.2487679
Paris,1475,48.8534951,2.3483915
Augsburg,1496,48.3690341,10.8979522
Deventer,1492,52.2694896,6.2364886
Passau,1485,48.5748229,13.4609744
Venezia,1498,45.4371908,12.3345898
Köln,1475,50.938361,6.959974
Augsburg,1484,48.3690341,10.8979522
Milano,1484,45.4641943,9.1896346
Bologna,1498,44.4938203,11.3426327
Salamanca,1493,40.9651572,-5.6640182
Brescia,1492,45.7795804,10.425873
Antwerpen,1487,51.2211097,4.3997081
Deventer,1489,52.2694896,6.2364886
Padova,1473,45.391408,11.8058487
Venezia,1496,45.4371908,12.3345898
Lübeck,1497,53.866444,10.684738
Strasbourg,1479,48.584614,7.7507127
Würzburg,1486,49.7780356,9.9434769
Roma,1500,41.8933203,12.4829321
Strasbourg,1473,48.584614,7.7507127
Firenze,1490,43.7697955,11.2556404
Bruxelles,1480,50.8465573,4.351697
Ulm,1492,48.3984968,9.9912458
Roma,1469,41.8933203,12.4829321
Lyon,1491,45.7578137,4.8320114
Strasbourg,1498,48.584614,7.7507127
Lyon,1485,45.7578137,4.8320114
Roma,1484,41.8933203,12.4829321
Lyon,1480,45.7578137,4.8320114
Antwerpen,1496,51.2211097,4.3997081
Speyer,1491,49.3165553,8.433615
Mainz,1489,49.9995205,8.2736253
Venezia,1495,45.4371908,12.3345898
Nürnberg,1472,49.453872,11.077298
Strasbourg,1475,48.584614,7.7507127
Nürnberg,1485,49.453872,11.077298
Venezia,1494,45.4371908,12.3345898
Leuven,1485,50.879202,4.7011675
Köln,1499,50.938361,6.959974
Strasbourg,1487,48.584614,7.7507127
Leuven,1486,50.879202,4.7011675
Venezia,1480,45.4371908,12.3345898
Strasbourg,1495,48.584614,7.7507127
Venezia,1478,45.4371908,12.3345898
Roma,1500,41.8933203,12.4829321
Köln,1494,50.938361,6.959974
Köln,1473,50.938361,6.959974
Brescia,1481,45.7795804,10.425873
Paris,1500,48.8534951,2.3483915
Köln,1486,50.938361,6.959974
Augsburg,1495,48.3690341,10.8979522
Barcelona,1497,41.3825802,2.177073
Roma,1488,41.8933203,12.4829321
Leipzig,1498,51.3406321,12.3747329
Venezia,1494,45.4371908,12.3345898
Ulm,1483,48.3984968,9.9912458
Basel,1492,47.5581077,7.5878261
Köln,1489,50.938361,6.959974
Deventer,1489,52.2694896,6.2364886
Bologna,1494,44.4938203,11.3426327
Parma,1478,44.6952006,10.0979869
Venezia,1473,45.4371908,12.3345898
Augsburg,1479,48.3690341,10.8979522
Köln,1490,50.938361,6.959974
Mainz,1488,49.9995205,8.2736253
Heidelberg,1494,49.4093582,8.694724
Venezia,1497,45.4371908,12.3345898
Köln,1495,50.938361,6.959974
Valldemossa,1487,39.7108465,2.6230264
Speyer,1492,49.3165553,8.433615
Paris,1495,48.8534951,2.3483915
Paris,1490,48.8534951,2.3483915
Speyer,1500,49.3165553,8.433615
Venezia,1500,45.4371908,12.3345898
Milano,1481,45.4641943,9.1896346
Barcelona,1481,41.3825802,2.177073
Burgos,1491,42.343926,-3.696977
Paris,1495,48.8534951,2.3483915
Köln,1492,50.938361,6.959974
Strasbourg,1498,48.584614,7.7507127
Leipzig,1499,51.3406321,12.3747329
